"Hierarchy Level","Page Type","Page Path","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6","Toggle URL",hasBenefitCategory,"Page Language",Categories
1,"Home Page",/,1,"Making government services easier to find",http://localhost/,Home,Home,Home,Home,Home,Home,/,/,/,/,/,/,http://localhost/es/,,"USAGov English"
4,federal_directory_record,/agencies/fish-and-wildlife-service,1502,"Fish and Wildlife Service (FWS)",http://localhost/agencies/fish-and-wildlife-service,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Fish and Wildlife Service","Fish and Wildlife Service","Fish and Wildlife Service",/,/about-the-us,/agency-index,/agencies/fish-and-wildlife-service,/agencies/fish-and-wildlife-service,/agencies/fish-and-wildlife-service,http://localhost/es/agencias/servicio-federal-de-pesca-y-vida-silvestre,,"USAGov English"
4,federal_directory_record,/agencies/american-battle-monuments-commission,1503,"American Battle Monuments Commission (ABMC)",http://localhost/agencies/american-battle-monuments-commission,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","American Battle Monuments Commission","American Battle Monuments Commission","American Battle Monuments Commission",/,/about-the-us,/agency-index,/agencies/american-battle-monuments-commission,/agencies/american-battle-monuments-commission,/agencies/american-battle-monuments-commission,None,,"USAGov English"
4,federal_directory_record,/agencies/u-s-navy,1504,"U.S. Navy",http://localhost/agencies/u-s-navy,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Navy","U.S. Navy","U.S. Navy",/,/about-the-us,/agency-index,/agencies/u-s-navy,/agencies/u-s-navy,/agencies/u-s-navy,http://localhost/es/agencias/marina-de-guerra-de-estados-unidos,,"USAGov English"
4,federal_directory_record,/agencies/u-s-immigration-and-customs-enforcement,1505,"U.S. Immigration and Customs Enforcement (ICE)",http://localhost/agencies/u-s-immigration-and-customs-enforcement,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Immigration and Customs Enforcement","U.S. Immigration and Customs Enforcement","U.S. Immigration and Customs Enforcement",/,/about-the-us,/agency-index,/agencies/u-s-immigration-and-customs-enforcement,/agencies/u-s-immigration-and-customs-enforcement,/agencies/u-s-immigration-and-customs-enforcement,http://localhost/es/agencias/servicio-de-control-de-inmigracion-y-aduanas,,"USAGov English"
4,federal_directory_record,/agencies/u-s-department-of-state,1506,"U.S. Department of State (DOS)",http://localhost/agencies/u-s-department-of-state,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Department of State","U.S. Department of State","U.S. Department of State",/,/about-the-us,/agency-index,/agencies/u-s-department-of-state,/agencies/u-s-department-of-state,/agencies/u-s-department-of-state,http://localhost/es/agencias/departamento-de-estado,,"USAGov English"
4,federal_directory_record,/agencies/u-s-department-of-agriculture,1507,"U.S. Department of Agriculture (USDA)",http://localhost/agencies/u-s-department-of-agriculture,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Department of Agriculture","U.S. Department of Agriculture","U.S. Department of Agriculture",/,/about-the-us,/agency-index,/agencies/u-s-department-of-agriculture,/agencies/u-s-department-of-agriculture,/agencies/u-s-department-of-agriculture,http://localhost/es/agencias/departamento-de-agricultura,,"USAGov English"
4,federal_directory_record,/agencies/administration-for-children-and-families,1508,"Administration for Children and Families (ACF)",http://localhost/agencies/administration-for-children-and-families,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Administration for Children and Families","Administration for Children and Families","Administration for Children and Families",/,/about-the-us,/agency-index,/agencies/administration-for-children-and-families,/agencies/administration-for-children-and-families,/agencies/administration-for-children-and-families,http://localhost/es/agencias/administracion-de-asuntos-de-ninos-y-familias,,"USAGov English"
4,federal_directory_record,/es/agencias/servicio-de-impuestos-internos,1509,"Servicio de Impuestos Internos (IRS)",http://localhost/es/agencias/servicio-de-impuestos-internos,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Servicio de Impuestos Internos","Servicio de Impuestos Internos","Servicio de Impuestos Internos",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/agencias/servicio-de-impuestos-internos,/es/agencias/servicio-de-impuestos-internos,/es/agencias/servicio-de-impuestos-internos,http://localhost/agencies/internal-revenue-service,,"USAGov en Español"
4,federal_directory_record,/agencies/internal-revenue-service,1510,"Internal Revenue Service (IRS)",http://localhost/agencies/internal-revenue-service,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Internal Revenue Service","Internal Revenue Service","Internal Revenue Service",/,/about-the-us,/agency-index,/agencies/internal-revenue-service,/agencies/internal-revenue-service,/agencies/internal-revenue-service,http://localhost/es/agencias/servicio-de-impuestos-internos,,"USAGov English"
3,federal_directory_index,/es/indice-agencias,1696,"Agencias federales",http://localhost/es/indice-agencias,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/b,1696,"Agencias federales",http://localhost/es/indice-agencias/b,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/c,1696,"Agencias federales",http://localhost/es/indice-agencias/c,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/d,1696,"Agencias federales",http://localhost/es/indice-agencias/d,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/e,1696,"Agencias federales",http://localhost/es/indice-agencias/e,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/f,1696,"Agencias federales",http://localhost/es/indice-agencias/f,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/g,1696,"Agencias federales",http://localhost/es/indice-agencias/g,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/i,1696,"Agencias federales",http://localhost/es/indice-agencias/i,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/j,1696,"Agencias federales",http://localhost/es/indice-agencias/j,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/l,1696,"Agencias federales",http://localhost/es/indice-agencias/l,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/m,1696,"Agencias federales",http://localhost/es/indice-agencias/m,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/o,1696,"Agencias federales",http://localhost/es/indice-agencias/o,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/p,1696,"Agencias federales",http://localhost/es/indice-agencias/p,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/s,1696,"Agencias federales",http://localhost/es/indice-agencias/s,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/u,1696,"Agencias federales",http://localhost/es/indice-agencias/u,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
3,federal_directory_index,/es/indice-agencias/v,1696,"Agencias federales",http://localhost/es/indice-agencias/v,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencias federales","Agencias federales","Agencias federales",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,/es/indice-agencias,http://localhost/agency-index,,"USAGov en Español"
2,"Navigation Cards Page",/complaints,1698,Complaints,http://localhost/complaints,Home,Complaints,Complaints,Complaints,Complaints,Complaints,/,/complaints,/complaints,/complaints,/complaints,/complaints,http://localhost/es/quejas,,"USAGov English"
3,"Navigation Page",/complaints-against-government,1699,"Complaints against the government",http://localhost/complaints-against-government,Home,Complaints,"Complaints against the government","Complaints against the government","Complaints against the government","Complaints against the government",/,/complaints,/complaints-against-government,/complaints-against-government,/complaints-against-government,/complaints-against-government,http://localhost/es/quejas-agencias-prisiones,,"USAGov English"
4,"Content Page",/postal-service-complaints,1700,"How to file a U.S. Postal Service complaint",http://localhost/postal-service-complaints,Home,Complaints,"Complaints against the government","File a U.S. Postal Service complaint","File a U.S. Postal Service complaint","File a U.S. Postal Service complaint",/,/complaints,/complaints-against-government,/postal-service-complaints,/postal-service-complaints,/postal-service-complaints,http://localhost/es/quejas-sobre-servicio-de-correo-postal,,"USAGov English"
4,"Content Page",/government-agency-complaints,1701,"Where to file a complaint against a federal or state government agency",http://localhost/government-agency-complaints,Home,Complaints,"Complaints against the government","File a complaint against a federal or state government agency","File a complaint against a federal or state government agency","File a complaint against a federal or state government agency",/,/complaints,/complaints-against-government,/government-agency-complaints,/government-agency-complaints,/government-agency-complaints,http://localhost/es/quejas-agencias-gobierno,,"USAGov English"
3,"Navigation Page",/consumer-complaints,1702,"Complaints about consumer products and services",http://localhost/consumer-complaints,Home,Complaints,"Consumer product and service complaints","Consumer product and service complaints","Consumer product and service complaints","Consumer product and service complaints",/,/complaints,/consumer-complaints,/consumer-complaints,/consumer-complaints,/consumer-complaints,http://localhost/es/quejas-consumidor,,"USAGov English"
4,"Content Page",/online-purchase-complaints,1703,"Where to file a complaint about an online purchase",http://localhost/online-purchase-complaints,Home,Complaints,"Consumer product and service complaints","Complaints about online purchases","Complaints about online purchases","Complaints about online purchases",/,/complaints,/consumer-complaints,/online-purchase-complaints,/online-purchase-complaints,/online-purchase-complaints,http://localhost/es/quejas-compras-en-linea,,"USAGov English"
4,"Content Page",/company-product-service-complaints,1704,"How to file a complaint about a company’s products or services",http://localhost/company-product-service-complaints,Home,Complaints,"Consumer product and service complaints","Complaint about a company’s products or services","Complaint about a company’s products or services","Complaint about a company’s products or services",/,/complaints,/consumer-complaints,/company-product-service-complaints,/company-product-service-complaints,/company-product-service-complaints,http://localhost/es/quejas-productos-servicios,,"USAGov English"
3,"Content Page",/es/mision-historia,1705,"Misión e historia de USAGov",http://localhost/es/mision-historia,"Página principal","Acerca de USAGov en Español","Nuestra misión e historia","Nuestra misión e historia","Nuestra misión e historia","Nuestra misión e historia",/es/,/es/acerca-de-usagov-en-espanol,/es/mision-historia,/es/mision-historia,/es/mision-historia,/es/mision-historia,http://localhost/mission-history,,"USAGov en Español"
3,"Navigation Page",/es/programas-y-servicios,1706,"Programas y servicios",http://localhost/es/programas-y-servicios,"Página principal","Acerca de USAGov en Español","Programas y servicios","Programas y servicios","Programas y servicios","Programas y servicios",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/programas-y-servicios,/es/programas-y-servicios,/es/programas-y-servicios,http://localhost/products-programs,,"USAGov en Español"
4,"Content Page",/es/valores-principios-eticos,1707,"Valores y principios éticos de USAGov",http://localhost/es/valores-principios-eticos,"Página principal","Acerca de USAGov en Español","Programas y servicios","Nuestros valores y principios éticos","Nuestros valores y principios éticos","Nuestros valores y principios éticos",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/valores-principios-eticos,/es/valores-principios-eticos,/es/valores-principios-eticos,http://localhost/product-principles,,"USAGov en Español"
4,"Content Page",/es/centro-llamadas,1708,"Centro de Contacto  de USAGov",http://localhost/es/centro-llamadas,"Página principal","Acerca de USAGov en Español","Programas y servicios","Centro de llamadas","Centro de llamadas","Centro de llamadas",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/centro-llamadas,/es/centro-llamadas,/es/centro-llamadas,http://localhost/contact-center,,"USAGov en Español"
4,"Content Page",/car-complaints,1709,"Where to file a complaint about your car",http://localhost/car-complaints,Home,Complaints,"Consumer product and service complaints","File a complaint about your car","File a complaint about your car","File a complaint about your car",/,/complaints,/consumer-complaints,/car-complaints,/car-complaints,/car-complaints,http://localhost/es/quejas-vehiculos,,"USAGov English"
4,"Content Page",/phone-company-complaints,1710,"Where to file phone company complaints",http://localhost/phone-company-complaints,Home,Complaints,"Consumer product and service complaints","Phone company complaints","Phone company complaints","Phone company complaints",/,/complaints,/consumer-complaints,/phone-company-complaints,/phone-company-complaints,/phone-company-complaints,http://localhost/es/quejas-servicio-telefonico,,"USAGov English"
4,"Content Page",/es/promocion-programa-usagov,1711,"Promoción del programa USAGov",http://localhost/es/promocion-programa-usagov,"Página principal","Acerca de USAGov en Español","Programas y servicios","Promoción del programa USAGov","Promoción del programa USAGov","Promoción del programa USAGov",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/promocion-programa-usagov,/es/promocion-programa-usagov,/es/promocion-programa-usagov,http://localhost/outreach,,"USAGov en Español"
4,"Content Page",/tv-complaints,1712,"Where to file a complaint about cable or satellite television",http://localhost/tv-complaints,Home,Complaints,"Consumer product and service complaints","Complaints about cable or satellite television","Complaints about cable or satellite television","Complaints about cable or satellite television",/,/complaints,/consumer-complaints,/tv-complaints,/tv-complaints,/tv-complaints,http://localhost/es/quejas-servicio-cable-satelite,,"USAGov English"
4,"Content Page",/telemarketer-scam-call-complaints,1713,"Complain about phone and text scams, robocalls, and telemarketers",http://localhost/telemarketer-scam-call-complaints,Home,Complaints,"Consumer product and service complaints","Telemarketer and scam call complaints","Telemarketer and scam call complaints","Telemarketer and scam call complaints",/,/complaints,/consumer-complaints,/telemarketer-scam-call-complaints,/telemarketer-scam-call-complaints,/telemarketer-scam-call-complaints,http://localhost/es/quejas-llamadas-telemercadeo,,"USAGov English"
3,"Navigation Page",/housing-complaints,1714,"Housing complaints",http://localhost/housing-complaints,Home,Complaints,"Housing complaints","Housing complaints","Housing complaints","Housing complaints",/,/complaints,/housing-complaints,/housing-complaints,/housing-complaints,/housing-complaints,http://localhost/es/quejas-vivienda,,"USAGov English"
4,"Content Page",/housing-discrimination-complaints,1715,"Identify and complain about rental housing discrimination",http://localhost/housing-discrimination-complaints,Home,Complaints,"Housing complaints","Complaints about housing discrimination","Complaints about housing discrimination","Complaints about housing discrimination",/,/complaints,/housing-complaints,/housing-discrimination-complaints,/housing-discrimination-complaints,/housing-discrimination-complaints,http://localhost/es/quejas-discriminacion-rentas,,"USAGov English"
4,"Content Page",/es/vote-gov,1716,Vote.gov,http://localhost/es/vote-gov,"Página principal","Acerca de USAGov en Español","Programas y servicios",Vote.gov,Vote.gov,Vote.gov,/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/vote-gov,/es/vote-gov,/es/vote-gov,http://localhost/vote-gov,,"USAGov en Español"
4,"Content Page",/es/buscador-search-gov,1717,Search.gov,http://localhost/es/buscador-search-gov,"Página principal","Acerca de USAGov en Español","Programas y servicios",Search.gov,Search.gov,Search.gov,/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/buscador-search-gov,/es/buscador-search-gov,/es/buscador-search-gov,http://localhost/search-gov,,"USAGov en Español"
4,"Content Page",/mortgage-company-complaints,1719,"Where to file a complaint about a mortgage company",http://localhost/mortgage-company-complaints,Home,Complaints,"Housing complaints","Complaints about mortgage companies","Complaints about mortgage companies","Complaints about mortgage companies",/,/complaints,/housing-complaints,/mortgage-company-complaints,/mortgage-company-complaints,/mortgage-company-complaints,http://localhost/es/quejas-prestamistas-hipotecarios,,"USAGov English"
3,"Content Page",/bank-credit-complaints,1720,"Bank, credit, and securities complaints",http://localhost/bank-credit-complaints,Home,Complaints,"Bank, credit, and securities complaints","Bank, credit, and securities complaints","Bank, credit, and securities complaints","Bank, credit, and securities complaints",/,/complaints,/bank-credit-complaints,/bank-credit-complaints,/bank-credit-complaints,/bank-credit-complaints,http://localhost/es/quejas-bancos-agencias-crediticias,,"USAGov English"
3,"Content Page",/travel-complaints,1721,"Complaints about travel",http://localhost/travel-complaints,Home,Complaints,"Complaints about travel","Complaints about travel","Complaints about travel","Complaints about travel",/,/complaints,/travel-complaints,/travel-complaints,/travel-complaints,/travel-complaints,http://localhost/es/quejas-viajes,,"USAGov English"
4,"Content Page",/es/nuestro-blog,1722,"Nuestro blog",http://localhost/es/nuestro-blog,"Página principal","Acerca de USAGov en Español","Programas y servicios","Nuestro blog","Nuestro blog","Nuestro blog",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/nuestro-blog,/es/nuestro-blog,/es/nuestro-blog,http://localhost/blog,,"USAGov en Español"
5,"Content Page",/features/get-help-for-homelessness-hunger-and-more,1725,"Get help for homelessness, hunger, and more",http://localhost/features/get-help-for-homelessness-hunger-and-more,Home,"About USAGov","Partner with USAGov","USAGov feature articles","Get help for homelessness, hunger, and more","Get help for homelessness, hunger, and more",/,/about,/partner-with-usagov,/features,/features/get-help-for-homelessness-hunger-and-more,/features/get-help-for-homelessness-hunger-and-more,None,,"USAGov English"
5,"Content Page",/features/the-988-lifeline-and-other-mental-health-services,1727,"The 988 Lifeline and other mental health services",http://localhost/features/the-988-lifeline-and-other-mental-health-services,Home,"About USAGov","Partner with USAGov","USAGov feature articles","The 988 Lifeline and other mental health services","The 988 Lifeline and other mental health services",/,/about,/partner-with-usagov,/features,/features/the-988-lifeline-and-other-mental-health-services,/features/the-988-lifeline-and-other-mental-health-services,None,,"USAGov English"
3,"Navigation Page",/credit,1728,"Credit reports and scores",http://localhost/credit,Home,"Money and credit","Credit reports and scores","Credit reports and scores","Credit reports and scores","Credit reports and scores",/,/money,/credit,/credit,/credit,/credit,http://localhost/es/informes-puntajes-credito,,"USAGov English"
4,"Content Page",/es/chat,1729,"Contacte a USAGov por chat",http://localhost/es/chat,"Página principal","Acerca de USAGov en Español",Contáctenos,"Contáctenos por chat","Contáctenos por chat","Contáctenos por chat",/es/,/es/acerca-de-usagov-en-espanol,/es/contactenos,/es/chat,/es/chat,/es/chat,http://localhost/chat,,"USAGov en Español"
4,"Content Page",/credit-reports,1730,"Learn about your credit report and how to get a copy",http://localhost/credit-reports,Home,"Money and credit","Credit reports and scores","Credit reports","Credit reports","Credit reports",/,/money,/credit,/credit-reports,/credit-reports,/credit-reports,http://localhost/es/informes-credito,,"USAGov English"
3,"Navigation Page",/es/colabore-con-nosotros,1731,"Colabore con nosotros",http://localhost/es/colabore-con-nosotros,"Página principal","Acerca de USAGov en Español","Colabore con nosotros","Colabore con nosotros","Colabore con nosotros","Colabore con nosotros",/es/,/es/acerca-de-usagov-en-espanol,/es/colabore-con-nosotros,/es/colabore-con-nosotros,/es/colabore-con-nosotros,/es/colabore-con-nosotros,http://localhost/partner-with-usagov,,"USAGov en Español"
4,"Content Page",/credit-score,1732,"Understand, get, and improve your credit score",http://localhost/credit-score,Home,"Money and credit","Credit reports and scores","Credit scores","Credit scores","Credit scores",/,/money,/credit,/credit-score,/credit-score,/credit-score,http://localhost/es/puntaje-credito,,"USAGov English"
4,"Content Page",/credit-freeze,1733,"How to place or lift a security freeze on your credit report",http://localhost/credit-freeze,Home,"Money and credit","Credit reports and scores","Freezing and unfreezing credit reports","Freezing and unfreezing credit reports","Freezing and unfreezing credit reports",/,/money,/credit,/credit-freeze,/credit-freeze,/credit-freeze,http://localhost/es/congelar-credito,,"USAGov English"
4,"Content Page",/credit-report-errors,1734,"Dispute errors on your credit report",http://localhost/credit-report-errors,Home,"Money and credit","Credit reports and scores","Dispute credit report errors","Dispute credit report errors","Dispute credit report errors",/,/money,/credit,/credit-report-errors,/credit-report-errors,/credit-report-errors,http://localhost/es/corregir-informe-credito,,"USAGov English"
4,"Content Page",/es/como-citar,1735,"Cómo citar a USAGov en Español",http://localhost/es/como-citar,"Página principal","Acerca de USAGov en Español","Políticas y avisos del sitio web","Cómo citar a USAGov en Español","Cómo citar a USAGov en Español","Cómo citar a USAGov en Español",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/como-citar,/es/como-citar,/es/como-citar,http://localhost/how-to-cite,,"USAGov en Español"
5,"Content Page",/es/funcionara-mi-dispositivo,1736,"¿Funcionará USAGov en Español en mi dispositivo?",http://localhost/es/funcionara-mi-dispositivo,"Página principal","Acerca de USAGov en Español","Políticas y avisos del sitio web","Política de accesibilidad","¿Funcionará USAGov en Español en mi dispositivo?","¿Funcionará USAGov en Español en mi dispositivo?",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/accesibilidad,/es/funcionara-mi-dispositivo,/es/funcionara-mi-dispositivo,http://localhost/will-your-computer-work,,"USAGov en Español"
4,"Content Page",/es/descargue-software-comercial-gratis,1737,"Descargue software comercial gratis",http://localhost/es/descargue-software-comercial-gratis,"Página principal","Acerca de USAGov en Español","Políticas y avisos del sitio web","Descargue software comercial gratis","Descargue software comercial gratis","Descargue software comercial gratis",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/descargue-software-comercial-gratis,/es/descargue-software-comercial-gratis,/es/descargue-software-comercial-gratis,http://localhost/free-commercial-downloads,,"USAGov en Español"
5,"Content Page",/es/articulos/salud-mental-donde-encontrar-ayuda,1740,"Salud mental: cómo reconocer que hay un problema y dónde encontrar ayuda",http://localhost/es/articulos/salud-mental-donde-encontrar-ayuda,"Página principal","Acerca de USAGov en Español","Colabore con nosotros","Artículos de interés","Salud mental: cómo reconocer que hay un problema y dónde encontrar ayuda","Salud mental: cómo reconocer que hay un problema y dónde encontrar ayuda",/es/,/es/acerca-de-usagov-en-espanol,/es/colabore-con-nosotros,/es/articulos,/es/articulos/salud-mental-donde-encontrar-ayuda,/es/articulos/salud-mental-donde-encontrar-ayuda,None,,"USAGov en Español"
5,"Content Page",/es/articulos/aprenda-sobre-las-fuerzas-armadas-de-ee-uu,1743,"Aprenda sobre las Fuerzas Armadas de EE. UU.",http://localhost/es/articulos/aprenda-sobre-las-fuerzas-armadas-de-ee-uu,"Página principal","Acerca de USAGov en Español","Colabore con nosotros","Artículos de interés","Aprenda sobre las Fuerzas Armadas de EE. UU.","Aprenda sobre las Fuerzas Armadas de EE. UU.",/es/,/es/acerca-de-usagov-en-espanol,/es/colabore-con-nosotros,/es/articulos,/es/articulos/aprenda-sobre-las-fuerzas-armadas-de-ee-uu,/es/articulos/aprenda-sobre-las-fuerzas-armadas-de-ee-uu,None,,"USAGov en Español"
5,"Content Page",/es/articulos/cinco-cosas-para-tramitar-el-pasaporte-de-un-menor,1748,"Cinco cosas que debe saber para tramitar el pasaporte de un menor",http://localhost/es/articulos/cinco-cosas-para-tramitar-el-pasaporte-de-un-menor,"Página principal","Acerca de USAGov en Español","Colabore con nosotros","Artículos de interés","Cinco cosas que debe saber para tramitar el pasaporte de un menor de edad","Cinco cosas que debe saber para tramitar el pasaporte de un menor de edad",/es/,/es/acerca-de-usagov-en-espanol,/es/colabore-con-nosotros,/es/articulos,/es/articulos/cinco-cosas-para-tramitar-el-pasaporte-de-un-menor,/es/articulos/cinco-cosas-para-tramitar-el-pasaporte-de-un-menor,None,,"USAGov en Español"
5,"Content Page",/es/articulos/cuatro-consejos-para-reportar-una-estafa,1749,"Cuatro consejos para reportar una estafa",http://localhost/es/articulos/cuatro-consejos-para-reportar-una-estafa,"Página principal","Acerca de USAGov en Español","Colabore con nosotros","Artículos de interés","Cuatro consejos para reportar una estafa","Cuatro consejos para reportar una estafa",/es/,/es/acerca-de-usagov-en-espanol,/es/colabore-con-nosotros,/es/articulos,/es/articulos/cuatro-consejos-para-reportar-una-estafa,/es/articulos/cuatro-consejos-para-reportar-una-estafa,None,,"USAGov en Español"
4,state_directory_record,/es/estados/northern-mariana-islands,1752,"Northern Mariana Islands",http://localhost/es/estados/northern-mariana-islands,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales","Northern Mariana Islands","Northern Mariana Islands","Northern Mariana Islands",/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/northern-mariana-islands,/es/estados/northern-mariana-islands,/es/estados/northern-mariana-islands,None,,"USAGov en Español"
4,state_directory_record,/es/estados/republic-of-the-marshall-islands,1753,"Republic of the Marshall Islands",http://localhost/es/estados/republic-of-the-marshall-islands,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales","Republic of the Marshall Islands","Republic of the Marshall Islands","Republic of the Marshall Islands",/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/republic-of-the-marshall-islands,/es/estados/republic-of-the-marshall-islands,/es/estados/republic-of-the-marshall-islands,None,,"USAGov en Español"
